customer_id,customer_name,customer_state,customer_city,customer_segment,signup_date
CUST1135,Customer_1135,Karnataka,Chennai,First-time,2022-10-16
CUST1136,Customer_1136,Karnataka,Ahmedabad,Bulk Buyer,2023-06-09
CUST1137,Customer_1137,Gujarat,Chennai,Regular,2023-02-10
CUST1138,Customer_1138,Telangana,Vizag,Bulk Buyer,2022-05-18
CUST1139,Customer_1139,Tamil Nadu,Kolkata,Bulk Buyer,2021-04-16
CUST1140,Customer_1140,Andhra Pradesh,Mumbai,Regular,2023-06-13
CUST1141,Customer_1141,Delhi,Chennai,Prime,2021-01-13
CUST1142,Customer_1142,Andhra Pradesh,Vizag,Prime,2022-08-11
CUST1143,Customer_1143,West Bengal,Hyderabad,Regular,2021-10-19
CUST1144,Customer_1144,Gujarat,Delhi,Bulk Buyer,2022-04-26
CUST1145,Customer_1145,Tamil Nadu,Pune,Regular,2022-05-06
CUST1146,Customer_1146,Delhi,Vizag,Prime,2022-03-28
CUST1147,Customer_1147,Gujarat,Ahmedabad,First-time,2021-12-15
CUST1148,Customer_1148,Telangana,Chennai,Bulk Buyer,2021-07-08
CUST1149,Customer_1149,Karnataka,Ahmedabad,Prime,2021-02-22
CUST1150,Customer_1150,Andhra Pradesh,Delhi,Bulk Buyer,2021-09-16
CUST1151,Customer_1151,Maharashtra,Mumbai,Regular,2023-06-02
CUST1152,Customer_1152,Maharashtra,Ahmedabad,First-time,2022-05-05
CUST1153,Customer_1153,Tamil Nadu,Kolkata,Regular,2021-04-27
CUST1154,Customer_1154,Telangana,Mumbai,First-time,2023-04-22
CUST1155,Customer_1155,West Bengal,Mumbai,Bulk Buyer,2021-03-08
CUST1156,Customer_1156,Andhra Pradesh,Vizag,Bulk Buyer,2022-02-15
CUST1157,Customer_1157,Telangana,Mumbai,Regular,2022-05-19
CUST1158,Customer_1158,Andhra Pradesh,Bangalore,First-time,2021-03-17
CUST1159,Customer_1159,Tamil Nadu,Delhi,First-time,2022-08-14
CUST1160,Customer_1160,Tamil Nadu,Mumbai,Bulk Buyer,2022-10-07
CUST1161,Customer_1161,West Bengal,Ahmedabad,Regular,2022-12-04
CUST1162,Customer_1162,Maharashtra,Hyderabad,First-time,2021-02-24
CUST1163,Customer_1163,Telangana,Bangalore,Bulk Buyer,2021-06-05
CUST1164,Customer_1164,Delhi,Bangalore,Prime,2021-06-02
CUST1165,Customer_1165,Maharashtra,Kolkata,Regular,2023-04-11
CUST1166,Customer_1166,Telangana,Mumbai,Prime,2022-07-31
CUST1167,Customer_1167,Maharashtra,Kolkata,Regular,2021-11-08
CUST1168,Customer_1168,Delhi,Kolkata,Bulk Buyer,2021-03-29
CUST1169,Customer_1169,Karnataka,Hyderabad,First-time,2021-09-12
CUST1170,Customer_1170,Karnataka,Vizag,First-time,2021-05-02
CUST1171,Customer_1171,West Bengal,Mumbai,First-time,2022-07-26
CUST1172,Customer_1172,Karnataka,Chennai,Regular,2023-02-22
CUST1173,Customer_1173,Karnataka,Kolkata,Bulk Buyer,2022-03-03
CUST1174,Customer_1174,Gujarat,Delhi,Prime,2022-09-13
CUST1175,Customer_1175,Andhra Pradesh,Pune,Bulk Buyer,2022-09-03
CUST1176,Customer_1176,Gujarat,Delhi,Prime,2023-03-21
CUST1177,Customer_1177,Gujarat,Hyderabad,Regular,2022-09-26
CUST1178,Customer_1178,West Bengal,Hyderabad,Regular,2021-08-20
CUST1179,Customer_1179,Gujarat,Ahmedabad,Prime,2023-03-06
CUST1180,Customer_1180,Karnataka,Vizag,Prime,2022-06-20
CUST1181,Customer_1181,Delhi,Kolkata,Prime,2022-01-25
CUST1182,Customer_1182,West Bengal,Delhi,Bulk Buyer,2022-04-07
CUST1183,Customer_1183,West Bengal,Pune,Prime,2022-03-30
CUST1184,Customer_1184,Tamil Nadu,Hyderabad,Regular,2021-11-01
CUST1185,Customer_1185,West Bengal,Hyderabad,Regular,2023-05-31
CUST1186,Customer_1186,Tamil Nadu,Vizag,First-time,2022-08-26
CUST1187,Customer_1187,West Bengal,Pune,Prime,2022-03-16
CUST1188,Customer_1188,Andhra Pradesh,Pune,Bulk Buyer,2021-11-09
CUST1189,Customer_1189,Karnataka,Vizag,Bulk Buyer,2022-08-06
CUST1190,Customer_1190,West Bengal,Hyderabad,Bulk Buyer,2022-09-28
CUST1191,Customer_1191,Karnataka,Mumbai,First-time,2021-03-03
CUST1192,Customer_1192,Karnataka,Mumbai,Regular,2022-09-17
CUST1193,Customer_1193,Maharashtra,Vizag,Bulk Buyer,2023-01-28
CUST1194,Customer_1194,West Bengal,Pune,Regular,2021-04-12
CUST1195,Customer_1195,Telangana,Kolkata,First-time,2023-02-21
CUST1196,Customer_1196,Maharashtra,Vizag,Prime,2021-08-01
CUST1197,Customer_1197,Telangana,Vizag,Prime,2022-10-03
CUST1198,Customer_1198,Karnataka,Bangalore,Prime,2021-08-05
CUST1199,Customer_1199,Karnataka,Delhi,Bulk Buyer,2021-09-28
CUST1200,Customer_1200,Maharashtra,Pune,Prime,2022-11-08
CUST1201,Customer_1201,Maharashtra,Ahmedabad,Bulk Buyer,2021-03-25
CUST1202,Customer_1202,Telangana,Ahmedabad,First-time,2021-06-10
CUST1203,Customer_1203,Tamil Nadu,Pune,First-time,2021-09-03
CUST1204,Customer_1204,Telangana,Bangalore,Bulk Buyer,2021-06-27
CUST1205,Customer_1205,Maharashtra,Bangalore,Regular,2022-07-20
CUST1206,Customer_1206,Delhi,Hyderabad,Prime,2021-03-18
CUST1207,Customer_1207,Maharashtra,Delhi,Prime,2021-06-10
CUST1208,Customer_1208,Delhi,Mumbai,Prime,2021-01-03
CUST1209,Customer_1209,Andhra Pradesh,Chennai,Bulk Buyer,2022-02-23
CUST1210,Customer_1210,Maharashtra,Chennai,First-time,2022-04-07
CUST1211,Customer_1211,Andhra Pradesh,Chennai,Prime,2022-12-07
CUST1212,Customer_1212,Tamil Nadu,Pune,First-time,2022-09-01
CUST1213,Customer_1213,Telangana,Ahmedabad,Prime,2022-04-27
CUST1214,Customer_1214,Delhi,Ahmedabad,Prime,2021-10-26
CUST1215,Customer_1215,Telangana,Mumbai,Bulk Buyer,2021-02-03
CUST1216,Customer_1216,Andhra Pradesh,Pune,Regular,2021-08-26
CUST1217,Customer_1217,Delhi,Chennai,Bulk Buyer,2021-10-23
CUST1218,Customer_1218,Telangana,Kolkata,Prime,2022-12-25
CUST1219,Customer_1219,Maharashtra,Ahmedabad,Prime,2021-10-17
CUST1220,Customer_1220,Karnataka,Hyderabad,Regular,2022-12-21
CUST1221,Customer_1221,Andhra Pradesh,Vizag,First-time,2023-05-31
CUST1222,Customer_1222,Telangana,Kolkata,First-time,2022-04-10
CUST1223,Customer_1223,Andhra Pradesh,Ahmedabad,Prime,2021-03-14
CUST1224,Customer_1224,Gujarat,Bangalore,First-time,2022-12-05
CUST1225,Customer_1225,Andhra Pradesh,Ahmedabad,Prime,2021-08-28
CUST1226,Customer_1226,Delhi,Hyderabad,Regular,2021-09-28
CUST1227,Customer_1227,Gujarat,Chennai,Regular,2023-03-18
CUST1228,Customer_1228,West Bengal,Bangalore,Prime,2023-03-22
CUST1229,Customer_1229,Delhi,Pune,Regular,2022-10-03
CUST1230,Customer_1230,Karnataka,Delhi,Bulk Buyer,2022-08-27
CUST1231,Customer_1231,Gujarat,Chennai,Bulk Buyer,2022-11-09
CUST1232,Customer_1232,West Bengal,Delhi,Regular,2023-04-04
CUST1233,Customer_1233,Maharashtra,Kolkata,Prime,2021-07-22
CUST1234,Customer_1234,Andhra Pradesh,Vizag,Prime,2022-03-12
CUST1235,Customer_1235,Telangana,Bangalore,Regular,2021-04-28
CUST1236,Customer_1236,Tamil Nadu,Mumbai,First-time,2022-07-12
CUST1237,Customer_1237,Andhra Pradesh,Bangalore,Bulk Buyer,2021-08-19
CUST1238,Customer_1238,West Bengal,Ahmedabad,First-time,2022-10-26
CUST1239,Customer_1239,Andhra Pradesh,Ahmedabad,Prime,2021-06-02
CUST1240,Customer_1240,Karnataka,Ahmedabad,Prime,2021-09-30
CUST1241,Customer_1241,Maharashtra,Kolkata,First-time,2023-04-27
CUST1242,Customer_1242,Tamil Nadu,Chennai,Regular,2021-05-26
CUST1243,Customer_1243,Gujarat,Mumbai,First-time,2021-03-15
CUST1244,Customer_1244,Gujarat,Mumbai,First-time,2021-03-03
CUST1245,Customer_1245,Gujarat,Ahmedabad,Bulk Buyer,2021-06-19
CUST1246,Customer_1246,West Bengal,Delhi,Bulk Buyer,2023-03-23
CUST1247,Customer_1247,Delhi,Kolkata,First-time,2021-11-11
CUST1248,Customer_1248,Delhi,Ahmedabad,First-time,2022-09-02
CUST1249,Customer_1249,Telangana,Vizag,Prime,2023-02-06
CUST1250,Customer_1250,Tamil Nadu,Chennai,Bulk Buyer,2023-04-25
CUST1251,Customer_1251,Gujarat,Pune,Bulk Buyer,2022-08-06
CUST1252,Customer_1252,Delhi,Vizag,Prime,2021-10-23
CUST1253,Customer_1253,West Bengal,Delhi,Regular,2022-03-26
CUST1254,Customer_1254,Telangana,Bangalore,Bulk Buyer,2021-05-08
CUST1255,Customer_1255,Maharashtra,Bangalore,Bulk Buyer,2022-04-25
CUST1256,Customer_1256,Telangana,Vizag,Regular,2022-12-07
CUST1257,Customer_1257,Delhi,Ahmedabad,Bulk Buyer,2021-11-08
CUST1258,Customer_1258,Karnataka,Pune,Bulk Buyer,2022-12-18
CUST1259,Customer_1259,West Bengal,Hyderabad,Regular,2022-02-17
CUST1260,Customer_1260,Karnataka,Hyderabad,Regular,2021-10-06
CUST1261,Customer_1261,Gujarat,Delhi,First-time,2022-05-28
CUST1262,Customer_1262,Karnataka,Ahmedabad,Prime,2022-07-07
CUST1263,Customer_1263,Gujarat,Mumbai,Prime,2022-05-21
CUST1264,Customer_1264,Gujarat,Mumbai,Regular,2022-03-25
CUST1265,Customer_1265,Delhi,Chennai,Regular,2021-03-24
CUST1266,Customer_1266,Karnataka,Pune,Bulk Buyer,2022-09-05
CUST1267,Customer_1267,Gujarat,Pune,First-time,2021-02-10
CUST1268,Customer_1268,Tamil Nadu,Bangalore,First-time,2022-03-19
CUST1269,Customer_1269,Maharashtra,Kolkata,Regular,2023-01-23
CUST1270,Customer_1270,Telangana,Delhi,Bulk Buyer,2021-11-27
CUST1271,Customer_1271,Telangana,Hyderabad,Bulk Buyer,2022-09-11
CUST1272,Customer_1272,Delhi,Delhi,Prime,2021-09-14
CUST1273,Customer_1273,Karnataka,Mumbai,Prime,2021-01-27
CUST1274,Customer_1274,Karnataka,Mumbai,Bulk Buyer,2021-04-04
CUST1275,Customer_1275,Gujarat,Vizag,Prime,2021-08-23
CUST1276,Customer_1276,West Bengal,Chennai,Regular,2022-11-22
CUST1277,Customer_1277,Andhra Pradesh,Pune,Bulk Buyer,2023-05-07
CUST1278,Customer_1278,Gujarat,Delhi,Prime,2023-06-01
CUST1279,Customer_1279,Maharashtra,Mumbai,First-time,2022-08-13
CUST1280,Customer_1280,Tamil Nadu,Kolkata,Bulk Buyer,2022-08-25
CUST1281,Customer_1281,Telangana,Bangalore,Bulk Buyer,2021-01-22
CUST1282,Customer_1282,Gujarat,Hyderabad,First-time,2023-02-23
CUST1283,Customer_1283,Andhra Pradesh,Chennai,Regular,2022-11-20
CUST1284,Customer_1284,Andhra Pradesh,Kolkata,First-time,2023-04-22
CUST1285,Customer_1285,Gujarat,Chennai,Bulk Buyer,2021-10-03
CUST1286,Customer_1286,Delhi,Vizag,Regular,2022-08-14
CUST1287,Customer_1287,Telangana,Mumbai,Prime,2021-02-11
CUST1288,Customer_1288,Delhi,Bangalore,Prime,2023-02-21
CUST1289,Customer_1289,Tamil Nadu,Kolkata,Prime,2023-02-14
CUST1290,Customer_1290,Andhra Pradesh,Chennai,Bulk Buyer,2021-06-29
CUST1291,Customer_1291,Andhra Pradesh,Pune,First-time,2022-04-27
CUST1292,Customer_1292,Maharashtra,Vizag,Regular,2022-06-16
CUST1293,Customer_1293,Tamil Nadu,Pune,Prime,2022-10-30
CUST1294,Customer_1294,Andhra Pradesh,Bangalore,Regular,2022-03-29
CUST1295,Customer_1295,Tamil Nadu,Kolkata,Bulk Buyer,2021-10-12
CUST1296,Customer_1296,Telangana,Vizag,Prime,2021-07-05
CUST1297,Customer_1297,Karnataka,Kolkata,Bulk Buyer,2022-08-23
CUST1298,Customer_1298,Andhra Pradesh,Mumbai,First-time,2022-03-23
CUST1299,Customer_1299,Maharashtra,Ahmedabad,Bulk Buyer,2022-10-13
CUST1300,Customer_1300,Telangana,Vizag,Bulk Buyer,2023-04-14
CUST1301,Customer_1301,Gujarat,Pune,First-time,2022-05-19
CUST1302,Customer_1302,Tamil Nadu,Bangalore,Regular,2021-04-04
CUST1303,Customer_1303,Gujarat,Mumbai,First-time,2022-04-27
CUST1304,Customer_1304,Delhi,Ahmedabad,First-time,2021-12-23
CUST1305,Customer_1305,Telangana,Hyderabad,Bulk Buyer,2022-02-23
CUST1306,Customer_1306,Gujarat,Mumbai,Regular,2021-12-08
CUST1307,Customer_1307,West Bengal,Bangalore,Prime,2021-11-25
CUST1308,Customer_1308,West Bengal,Chennai,First-time,2022-11-18
CUST1309,Customer_1309,Andhra Pradesh,Vizag,Regular,2021-04-18
CUST1310,Customer_1310,Tamil Nadu,Kolkata,First-time,2023-05-29
CUST1311,Customer_1311,Karnataka,Bangalore,First-time,2021-06-14
CUST1312,Customer_1312,Telangana,Vizag,First-time,2021-12-04
CUST1313,Customer_1313,Andhra Pradesh,Kolkata,First-time,2022-02-26
CUST1314,Customer_1314,Maharashtra,Delhi,Bulk Buyer,2022-12-12
CUST1315,Customer_1315,Delhi,Pune,Regular,2022-05-23
CUST1316,Customer_1316,Tamil Nadu,Hyderabad,Regular,2021-10-23
CUST1317,Customer_1317,Telangana,Mumbai,Regular,2022-11-10
CUST1318,Customer_1318,West Bengal,Bangalore,First-time,2022-02-15
CUST1319,Customer_1319,Telangana,Hyderabad,Bulk Buyer,2023-04-14
CUST1320,Customer_1320,Karnataka,Chennai,First-time,2023-02-18
CUST1321,Customer_1321,West Bengal,Vizag,First-time,2022-07-18
CUST1322,Customer_1322,Karnataka,Vizag,Regular,2021-02-07
CUST1323,Customer_1323,Maharashtra,Bangalore,First-time,2022-04-11
CUST1324,Customer_1324,Delhi,Ahmedabad,Prime,2021-04-01
CUST1325,Customer_1325,Maharashtra,Ahmedabad,First-time,2021-11-19
CUST1326,Customer_1326,Andhra Pradesh,Delhi,Prime,2021-09-16
CUST1327,Customer_1327,Andhra Pradesh,Pune,First-time,2021-11-28
CUST1328,Customer_1328,Maharashtra,Kolkata,Bulk Buyer,2021-04-29
CUST1329,Customer_1329,Delhi,Chennai,Bulk Buyer,2023-03-03
CUST1330,Customer_1330,Maharashtra,Hyderabad,Regular,2022-02-18
CUST1331,Customer_1331,Delhi,Ahmedabad,First-time,2023-06-05
CUST1332,Customer_1332,Delhi,Delhi,Prime,2022-06-11
CUST1333,Customer_1333,Gujarat,Delhi,Prime,2023-04-25
CUST1334,Customer_1334,West Bengal,Bangalore,First-time,2021-01-02
CUST1335,Customer_1335,Tamil Nadu,Chennai,Prime,2022-11-05
CUST1336,Customer_1336,Delhi,Kolkata,Bulk Buyer,2023-06-10
CUST1337,Customer_1337,Karnataka,Pune,Prime,2022-07-10
CUST1338,Customer_1338,Delhi,Mumbai,Regular,2022-04-19
CUST1339,Customer_1339,Delhi,Bangalore,Bulk Buyer,2022-02-28
CUST1340,Customer_1340,Delhi,Kolkata,Bulk Buyer,2021-02-25
CUST1341,Customer_1341,Gujarat,Mumbai,Bulk Buyer,2021-07-12
CUST1342,Customer_1342,West Bengal,Mumbai,First-time,2022-06-15
CUST1343,Customer_1343,Gujarat,Chennai,First-time,2022-01-06
CUST1344,Customer_1344,Andhra Pradesh,Chennai,Bulk Buyer,2022-09-30
CUST1345,Customer_1345,Gujarat,Hyderabad,First-time,2023-02-14
CUST1346,Customer_1346,Karnataka,Delhi,Prime,2022-05-26
CUST1347,Customer_1347,Karnataka,Kolkata,First-time,2022-10-03
CUST1348,Customer_1348,Gujarat,Bangalore,First-time,2022-03-29
CUST1349,Customer_1349,West Bengal,Vizag,Bulk Buyer,2023-02-18
CUST1350,Customer_1350,Maharashtra,Bangalore,Regular,2021-02-22
CUST1351,Customer_1351,Tamil Nadu,Hyderabad,Regular,2021-07-28
CUST1352,Customer_1352,West Bengal,Pune,Regular,2021-10-01
CUST1353,Customer_1353,Gujarat,Delhi,Prime,2022-07-17
CUST1354,Customer_1354,Delhi,Vizag,First-time,2021-05-15
CUST1355,Customer_1355,Telangana,Ahmedabad,Regular,2021-10-22
CUST1356,Customer_1356,Tamil Nadu,Pune,Bulk Buyer,2022-03-25
CUST1357,Customer_1357,Tamil Nadu,Chennai,Regular,2022-12-17
CUST1358,Customer_1358,Karnataka,Mumbai,Regular,2022-05-12
CUST1359,Customer_1359,Tamil Nadu,Ahmedabad,First-time,2021-05-05
CUST1360,Customer_1360,Gujarat,Bangalore,First-time,2021-01-30
CUST1361,Customer_1361,Delhi,Bangalore,First-time,2022-10-08
CUST1362,Customer_1362,Delhi,Chennai,Prime,2022-09-16
CUST1363,Customer_1363,Andhra Pradesh,Hyderabad,Prime,2023-03-30
CUST1364,Customer_1364,Delhi,Kolkata,Regular,2021-09-03
CUST1365,Customer_1365,West Bengal,Ahmedabad,First-time,2022-12-28
CUST1366,Customer_1366,Delhi,Ahmedabad,Regular,2021-06-12
CUST1367,Customer_1367,Karnataka,Pune,Bulk Buyer,2021-11-15
CUST1368,Customer_1368,Delhi,Delhi,Bulk Buyer,2022-07-19
CUST1369,Customer_1369,Andhra Pradesh,Pune,First-time,2021-01-15
CUST1370,Customer_1370,Telangana,Kolkata,First-time,2022-07-20
CUST1371,Customer_1371,Gujarat,Bangalore,Bulk Buyer,2022-02-22
CUST1372,Customer_1372,Karnataka,Bangalore,First-time,2021-04-06
CUST1373,Customer_1373,West Bengal,Bangalore,Prime,2021-08-19
CUST1374,Customer_1374,Telangana,Bangalore,Prime,2023-05-12
CUST1375,Customer_1375,Karnataka,Kolkata,First-time,2021-04-27
CUST1376,Customer_1376,Maharashtra,Chennai,Bulk Buyer,2022-04-18
CUST1377,Customer_1377,Tamil Nadu,Delhi,Regular,2021-05-01
CUST1378,Customer_1378,Maharashtra,Kolkata,First-time,2022-10-26
CUST1379,Customer_1379,Delhi,Delhi,First-time,2023-05-03
CUST1380,Customer_1380,Telangana,Kolkata,Regular,2021-06-07
CUST1381,Customer_1381,Delhi,Bangalore,First-time,2022-05-26
CUST1382,Customer_1382,Tamil Nadu,Chennai,Regular,2023-01-04
CUST1383,Customer_1383,Karnataka,Ahmedabad,Bulk Buyer,2021-10-26
CUST1384,Customer_1384,Tamil Nadu,Pune,Prime,2022-06-06
CUST1385,Customer_1385,Andhra Pradesh,Mumbai,Bulk Buyer,2022-12-24
CUST1386,Customer_1386,Tamil Nadu,Chennai,Prime,2021-10-07
CUST1387,Customer_1387,Andhra Pradesh,Ahmedabad,Regular,2022-03-02
CUST1388,Customer_1388,Tamil Nadu,Hyderabad,Prime,2023-05-05
CUST1389,Customer_1389,Gujarat,Kolkata,Bulk Buyer,2022-05-10
CUST1390,Customer_1390,Andhra Pradesh,Hyderabad,Prime,2022-04-29
CUST1391,Customer_1391,Telangana,Ahmedabad,Regular,2021-09-07
CUST1392,Customer_1392,Delhi,Chennai,Prime,2022-04-13
CUST1393,Customer_1393,West Bengal,Kolkata,First-time,2022-07-19
CUST1394,Customer_1394,Delhi,Mumbai,Bulk Buyer,2021-05-29
CUST1395,Customer_1395,Maharashtra,Bangalore,First-time,2022-01-28
CUST1396,Customer_1396,Delhi,Kolkata,Regular,2021-07-15
CUST1397,Customer_1397,Karnataka,Kolkata,Prime,2022-09-06
CUST1398,Customer_1398,Gujarat,Chennai,First-time,2022-06-05
CUST1399,Customer_1399,Tamil Nadu,Chennai,First-time,2023-02-04
CUST1400,Customer_1400,Maharashtra,Ahmedabad,Prime,2023-06-20
CUST1401,Customer_1401,Karnataka,Vizag,Prime,2021-05-20
CUST1402,Customer_1402,Karnataka,Kolkata,Bulk Buyer,2023-06-04
CUST1403,Customer_1403,Andhra Pradesh,Pune,First-time,2021-03-13
CUST1404,Customer_1404,Delhi,Kolkata,First-time,2021-10-10
CUST1405,Customer_1405,Telangana,Ahmedabad,Regular,2023-03-03
CUST1406,Customer_1406,West Bengal,Delhi,Bulk Buyer,2023-03-20
CUST1407,Customer_1407,Telangana,Hyderabad,Regular,2023-05-25
CUST1408,Customer_1408,Maharashtra,Bangalore,First-time,2022-03-01
CUST1409,Customer_1409,Gujarat,Vizag,Regular,2021-12-15
CUST1410,Customer_1410,Telangana,Mumbai,First-time,2023-03-18
CUST1411,Customer_1411,Tamil Nadu,Mumbai,First-time,2022-06-04
CUST1412,Customer_1412,Telangana,Mumbai,Regular,2021-10-01
CUST1413,Customer_1413,Maharashtra,Chennai,Regular,2023-04-21
CUST1414,Customer_1414,West Bengal,Mumbai,Prime,2021-01-03
CUST1415,Customer_1415,Telangana,Bangalore,Prime,2021-10-17
CUST1416,Customer_1416,Tamil Nadu,Hyderabad,Prime,2023-01-14
CUST1417,Customer_1417,Andhra Pradesh,Mumbai,First-time,2021-11-02
CUST1418,Customer_1418,Gujarat,Kolkata,Regular,2023-05-08
CUST1419,Customer_1419,Maharashtra,Kolkata,Bulk Buyer,2022-08-25
CUST1420,Customer_1420,Andhra Pradesh,Chennai,First-time,2022-08-17
CUST1421,Customer_1421,Andhra Pradesh,Bangalore,Bulk Buyer,2022-11-07
CUST1422,Customer_1422,Andhra Pradesh,Hyderabad,Regular,2022-05-17
CUST1423,Customer_1423,Karnataka,Vizag,First-time,2023-06-06
CUST1424,Customer_1424,Gujarat,Ahmedabad,Bulk Buyer,2021-06-02
CUST1425,Customer_1425,West Bengal,Hyderabad,Bulk Buyer,2022-04-03
CUST1426,Customer_1426,Delhi,Ahmedabad,Prime,2022-07-06
CUST1427,Customer_1427,Gujarat,Delhi,Prime,2022-05-11
CUST1428,Customer_1428,Karnataka,Ahmedabad,Prime,2021-12-20
CUST1429,Customer_1429,Delhi,Pune,First-time,2021-12-07
CUST1430,Customer_1430,Gujarat,Kolkata,Regular,2022-07-20
CUST1431,Customer_1431,Andhra Pradesh,Bangalore,Regular,2023-02-21
CUST1432,Customer_1432,Maharashtra,Chennai,Prime,2022-07-11
CUST1433,Customer_1433,Delhi,Pune,Prime,2022-01-22
CUST1434,Customer_1434,Tamil Nadu,Ahmedabad,Prime,2022-04-12
CUST1435,Customer_1435,Tamil Nadu,Mumbai,Bulk Buyer,2021-11-26
CUST1436,Customer_1436,Telangana,Bangalore,Prime,2023-06-10
CUST1437,Customer_1437,Delhi,Pune,Bulk Buyer,2021-07-13
CUST1438,Customer_1438,Maharashtra,Chennai,Regular,2022-12-16
CUST1439,Customer_1439,West Bengal,Kolkata,First-time,2021-09-02
CUST1440,Customer_1440,Karnataka,Bangalore,First-time,2022-08-09
CUST1441,Customer_1441,Andhra Pradesh,Chennai,First-time,2022-01-28
CUST1442,Customer_1442,Telangana,Delhi,First-time,2021-08-28
CUST1443,Customer_1443,Tamil Nadu,Delhi,Bulk Buyer,2023-05-27
CUST1444,Customer_1444,Karnataka,Chennai,Bulk Buyer,2023-03-06
CUST1445,Customer_1445,Karnataka,Pune,Prime,2022-02-25
CUST1446,Customer_1446,Andhra Pradesh,Bangalore,Bulk Buyer,2021-02-14
CUST1447,Customer_1447,West Bengal,Pune,Prime,2021-11-22
CUST1448,Customer_1448,West Bengal,Vizag,Prime,2023-02-02
CUST1449,Customer_1449,Delhi,Ahmedabad,First-time,2022-04-30
CUST1450,Customer_1450,Tamil Nadu,Vizag,Bulk Buyer,2022-12-24
CUST1451,Customer_1451,West Bengal,Delhi,Bulk Buyer,2023-04-11
CUST1452,Customer_1452,Maharashtra,Kolkata,Prime,2022-01-26
CUST1453,Customer_1453,West Bengal,Hyderabad,Prime,2022-01-31
CUST1454,Customer_1454,Karnataka,Ahmedabad,Regular,2022-11-11
CUST1455,Customer_1455,Andhra Pradesh,Delhi,Regular,2023-03-23
CUST1456,Customer_1456,Maharashtra,Pune,Prime,2023-04-21
CUST1457,Customer_1457,Delhi,Pune,Regular,2022-10-30
CUST1458,Customer_1458,Tamil Nadu,Pune,Regular,2021-06-05
CUST1459,Customer_1459,Delhi,Kolkata,Prime,2022-05-23
CUST1460,Customer_1460,Karnataka,Vizag,Prime,2021-02-07
CUST1461,Customer_1461,Maharashtra,Hyderabad,Bulk Buyer,2021-05-10
CUST1462,Customer_1462,Maharashtra,Pune,Prime,2022-05-30
CUST1463,Customer_1463,Maharashtra,Ahmedabad,Prime,2022-08-28
CUST1464,Customer_1464,Karnataka,Bangalore,First-time,2021-12-06
CUST1465,Customer_1465,Karnataka,Hyderabad,Bulk Buyer,2023-06-10
CUST1466,Customer_1466,Delhi,Kolkata,Bulk Buyer,2021-04-13
CUST1467,Customer_1467,Telangana,Hyderabad,Bulk Buyer,2023-06-15
CUST1468,Customer_1468,Delhi,Bangalore,First-time,2023-05-16
CUST1469,Customer_1469,Tamil Nadu,Ahmedabad,Prime,2022-03-27
CUST1470,Customer_1470,Andhra Pradesh,Bangalore,Bulk Buyer,2021-04-13
CUST1471,Customer_1471,Maharashtra,Chennai,Bulk Buyer,2022-06-23
CUST1472,Customer_1472,Telangana,Ahmedabad,Regular,2022-04-13
CUST1473,Customer_1473,Andhra Pradesh,Hyderabad,Bulk Buyer,2021-01-16
CUST1474,Customer_1474,Telangana,Pune,Prime,2023-01-10
CUST1475,Customer_1475,West Bengal,Hyderabad,Prime,2021-05-28
CUST1476,Customer_1476,West Bengal,Hyderabad,Regular,2022-02-24
CUST1477,Customer_1477,Gujarat,Ahmedabad,Bulk Buyer,2023-06-11
CUST1478,Customer_1478,West Bengal,Chennai,Bulk Buyer,2022-11-02
CUST1479,Customer_1479,Delhi,Hyderabad,Bulk Buyer,2021-06-08
CUST1480,Customer_1480,West Bengal,Delhi,First-time,2021-03-18
CUST1481,Customer_1481,Karnataka,Mumbai,Bulk Buyer,2022-04-26
CUST1482,Customer_1482,Maharashtra,Mumbai,Prime,2023-03-12
CUST1483,Customer_1483,Delhi,Hyderabad,Prime,2021-09-29
CUST1484,Customer_1484,Andhra Pradesh,Pune,First-time,2021-12-13
CUST1485,Customer_1485,Gujarat,Kolkata,First-time,2022-10-01
CUST1486,Customer_1486,Gujarat,Kolkata,Bulk Buyer,2022-12-11
CUST1487,Customer_1487,Gujarat,Ahmedabad,Regular,2022-02-12
CUST1488,Customer_1488,Andhra Pradesh,Mumbai,First-time,2022-10-28
CUST1489,Customer_1489,Andhra Pradesh,Hyderabad,First-time,2021-03-24
CUST1490,Customer_1490,Andhra Pradesh,Kolkata,Bulk Buyer,2023-05-23
CUST1491,Customer_1491,Andhra Pradesh,Hyderabad,Bulk Buyer,2021-12-03
CUST1492,Customer_1492,Gujarat,Ahmedabad,First-time,2023-05-23
CUST1493,Customer_1493,Gujarat,Mumbai,Regular,2022-11-22
CUST1494,Customer_1494,Telangana,Bangalore,First-time,2023-05-30
CUST1495,Customer_1495,Delhi,Delhi,Bulk Buyer,2022-07-01
CUST1496,Customer_1496,Maharashtra,Delhi,Bulk Buyer,2022-01-25
CUST1497,Customer_1497,West Bengal,Kolkata,First-time,2021-11-21
CUST1498,Customer_1498,West Bengal,Delhi,Regular,2022-10-04
CUST1499,Customer_1499,Karnataka,Bangalore,First-time,2023-01-06
CUST1500,Customer_1500,Gujarat,Hyderabad,First-time,2023-02-17
CUST1501,Customer_1501,Karnataka,Ahmedabad,Bulk Buyer,2022-05-15
CUST1502,Customer_1502,Delhi,Bangalore,Regular,2023-06-13
